review_id,username,rating,review_text,date,sentiment,load_dts,day_name,day_number,rating_label,sentiment_color
8861a7e4-5381-4445-b9b6-351c8a8bc783,Ummu Tsabit,5,cepat nyaman aman,2023-02-02 21:09:33+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
"095e6880-323d-409c-8356-54edc40d6ea8",HeruSis,5,bagus,2022-12-26 05:13:24+00,positive,2025-11-12 08:54:31.460817+00,Monday,1,Excellent,green
bf3f19ee-c2e2-4031-a4fc-b02216ddd301,dina Boutique,1,Ribetttttt jangan di persulit donk. Bengkrak lho kalau di persulit gini,2020-08-01 12:26:37+00,negative,2025-12-04 02:40:44.842332+00,Saturday ,6,Terrible,red
d1732dbe-00b4-479e-aa9d-d333d4415a96,리나Queen,1,"Apa banget sih aplikasi ini,, Udh masukin email sma no.hp bner,mlah katanya slah mulu,, Pdhal sring bget naik mrt,berharap ada ini jdi lbih gampang,mlah gak jelas!!!",2020-07-27 18:23:33+00,negative,2025-12-04 02:40:44.842332+00,Monday   ,1,Terrible,red
6a808e41-118b-42bc-a875-21896c5bcead,Hld,5,Memudahkan,2020-07-27 12:10:00+00,positive,2025-12-04 02:40:44.842332+00,Monday   ,1,Excellent,green
3d676979-c3d4-46a6-90f0-469d7bb3f603,Andrew sabaresa barus,5,Mantap,2020-07-27 10:47:52+00,positive,2025-12-04 02:40:44.842332+00,Monday   ,1,Excellent,green
c1b9750a-3fe2-42c5-b785-c0cc38481dff,Iwan Sukses,5,Sudah Bagus,2020-07-24 03:50:58+00,positive,2025-12-04 02:40:44.842332+00,Friday   ,5,Excellent,green
933465ba-32e4-4329-8951-955a039fb1f9,Risash,5,Memudahkan banget buat yg lupa gk bawa kartu emoney. Tinggal tap doang beres. Membantu sekaliii,2020-07-23 08:28:20+00,positive,2025-12-04 02:40:44.842332+00,Thursday ,4,Excellent,green
8f6e3a56-820c-4033-9220-cd4c3e754abc,roy haryadi,1,"Ribet !!! Sistem beli tiket, Kudu nentuin tujuan dulu di app. Ga langsung potong kayak pake e-money. Rikues update berikutnya pake sistem kayak commuterline. Scan masuk gerbang sejumlah saldo otomatis di potong dan sisanya di refund pas keluar gate. Plus tambahin support NFC jadi tinggal tap hp kayak pake emoney.",2020-07-22 20:37:41+00,negative,2025-12-04 02:40:44.842332+00,Wednesday,3,Terrible,red
8371e5f9-15db-45f7-97c8-c6f8f12dca49,Aditya Rahman,2,"Ni gimna gabsa akses, selalu gangguan",2020-07-14 01:16:36+00,negative,2025-12-04 02:40:44.842332+00,Tuesday  ,2,Poor,red
b5410943-6809-4015-813a-f383053ac5c0,Muhammad Rafli Syafei,5,Bagus kok tidak ada kendala,2020-07-13 01:41:46+00,positive,2025-12-04 02:40:44.842332+00,Monday   ,1,Excellent,green
27189803-3e31-4ff3-8a41-3d396baa8d50,Awe Putro,1,"Payah, kalau nggak niat nggak usah buat lah kalau buat gaya""an aja, log in aja susah",2020-07-09 02:49:40+00,negative,2025-12-04 02:40:44.842332+00,Thursday ,4,Terrible,red
33bce819-9b95-495e-a8cd-8b7b2c4e6e67,DARSIN ALI,1,Susahx regist🤣🤣🤣,2020-07-06 17:10:25+00,negative,2025-12-04 02:40:44.842332+00,Monday   ,1,Terrible,red
ebbc793c-1ef2-47cb-829d-7d4725d6fb32,luxy hanjaya,1,Kiranya sistemnya bakal auto potong saldo di ovo ato di dana.. Ini mesti beli dulu tiket perjalanan dan baru bayar pake dana dan ovo.. Repotttt saya tiap hari pulang pergi pake MRT kiranya bisa mempermudah ternyata ga..,2020-06-26 05:46:25+00,negative,2025-12-04 02:40:44.842332+00,Friday   ,5,Terrible,red
938cef6c-0745-4d65-9899-005e47719f6c,Dodi Tunggara,1,"ini aplikasi apa sih .. selalu ""coba lagi"" .. pdhl udah 1 bln dan bbrp kali download tetep aja 👎",2020-06-17 23:32:58+00,negative,2025-12-04 02:40:44.842332+00,Wednesday,3,Terrible,red
c8803a96-4543-4ea2-98f9-63b6d4bf5887,dynna permanasari,1,Aplikasi tidak dapat digunakan,2020-06-16 10:02:09+00,negative,2025-12-04 02:40:44.842332+00,Tuesday  ,2,Terrible,red
"0e025536-b41e-4858-9c6b-d883a827e5e4",iswadi dewantoro,1,Register sangat susah. Email dan nope udah bener tp di bilang salah. Via fb dan twtr juga filed. Trs ini aplikasi gunanya apa,2020-06-12 03:18:05+00,negative,2025-12-04 02:40:44.842332+00,Friday   ,5,Terrible,red
9e083fac-206b-47dc-b4c0-376e2216b8fc,Yudhi Yud Yud,5,"Bagus, tapi bagaimana cara memesan tiket lebih dari satu, masih belum faham",2020-05-29 12:08:20+00,positive,2025-12-04 02:40:44.842332+00,Friday   ,5,Excellent,green
5eff7478-8455-4cec-bc60-eebdb6cc8195,Zulfikar Anggoro,5,.Di Resmikan Oleh Bapak Presiden Republik Indonesia Insinyur Haji Joko Widodo.!!!.,2020-05-20 08:58:18+00,positive,2025-12-04 02:40:44.842332+00,Wednesday,3,Excellent,green
6628b68f-c15d-4b41-8575-657c991ae7ac,Rifqi R,1,Pembayaran nggak ada pake kartu kredit / debit,2020-05-07 11:26:04+00,negative,2025-12-04 02:40:44.842332+00,Thursday ,4,Terrible,red
dcde00dc-acf0-4db5-aeda-8acf88a459ae,Ryan Asianto,1,"tap lupa password, masukkan nomor handphone, sudsh benar tapi tetap dianggap format no handphone yang dimasukkan salah",2020-04-28 12:48:41+00,negative,2025-12-04 02:40:44.842332+00,Tuesday  ,2,Terrible,red
43a27db6-a275-4a3b-9202-f58c1c364f2e,Supri Yono,5,Tetap semangat,2020-04-28 12:24:39+00,positive,2025-12-04 02:40:44.842332+00,Tuesday  ,2,Excellent,green
b8cfcd80-4bed-40c3-b461-d219bc927911,Edison Sihotang,5,OK,2020-07-19 05:26:41+00,positive,2025-12-04 02:40:44.842332+00,Sunday,7,Excellent,green
e26c2225-f49d-4526-b61b-ba07b8a060f4,Nevika Rina,5,terimakasih semua baik,2022-10-20 14:05:45+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
c38e02c1-177d-44ba-86f9-68eccb7ae6f1,Uthe Utomo,5,keren,2022-10-16 02:32:47+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Excellent,green
b2254f3c-f8a9-4c76-9d11-5b84d2cf7651,Teuku Raziq Fadjrier Fahari,1,Gak bisa bayar pakai Qris.,2025-08-11 16:09:28+00,negative,2025-11-12 08:54:31.460817+00,Monday,1,Terrible,red
da1bdbbb-7a0e-43d3-8b02-21f828e4fd2d,dOnutpillOw,5,"sukaa dari segi pembayaran masih dipermudah seperti kredivo dan dana. untuk liat jadwal kereta juga lebih akurat dan simple dibanding krl, gapernah ngaret selalu ontime, kereta dingin, fasilitas bersih",2025-07-19 09:15:39+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
"0978c97f-5b89-47ba-87e8-69ad44a87ea3",Darma Auliadi,5,mntap,2023-04-11 09:59:46+00,positive,2025-11-12 08:54:31.460817+00,Tuesday,2,Excellent,green
fe00382a-2e11-4f26-98d6-3928e3d83cc8,Mas Embot,5,mrtj stasiun BHI mantap,2022-12-23 17:03:33+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
dbefe8b9-0440-4a6d-a876-11d288287848,Heri Susanto,5,semoga bermanfaat,2022-12-24 17:12:16+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
d52e8db1-7604-4509-97a2-6e32ba9a99b4,Ahmad Baehaqi,5,luar biasa,2022-12-24 09:36:49+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
8ffbd287-4732-4c36-81f6-6aa1ccc8128c,Hadi Isnaini,5,awesome,2022-12-24 09:20:30+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
c002ce13-9e50-4b08-b3e3-a5f750c3690e,Pengguna Google,5,sangat ok,2019-05-17 22:32:14+00,positive,2025-12-04 02:40:44.842332+00,Friday   ,5,Excellent,green
589f3d8a-6f64-4731-94d4-f06e76517259,Pengguna Google,5,anjayyy,2019-05-06 18:01:56+00,positive,2025-12-04 02:40:44.842332+00,Monday   ,1,Excellent,green
957c4a04-0235-4383-ba30-9a693249c32e,Pengguna Google,5,Athir,2019-05-02 07:11:07+00,positive,2025-12-04 02:40:44.842332+00,Thursday ,4,Excellent,green
946a3395-8f4a-4e34-81ae-1efbba218c7b,Pengguna Google,5,lebih baik,2019-04-27 00:00:29+00,positive,2025-12-04 02:40:44.842332+00,Saturday ,6,Excellent,green
c2918cd2-5d9c-4e75-a398-25535297d712,Pengguna Google,5,Bagus Untuk yang suka naik mrt jakarta,2019-05-12 21:37:33+00,positive,2025-12-04 02:40:44.842332+00,Sunday,7,Excellent,green
6816769b-04bb-4bf7-ac6b-c0d22ce1ceed,Pengguna Google,4,kasih estimasi waktu keberangkatan selanjutnya dari setasiun yang dipilih dong,2019-04-14 18:19:47+00,positive,2025-12-04 02:40:44.842332+00,Sunday,7,Good,green
c1dbba04-59ff-43c3-bc27-728b98f550ee,Pengguna Google,5,luar biasa mantap,2019-03-24 12:50:04+00,positive,2025-12-04 02:40:44.842332+00,Sunday,7,Excellent,green
"0a992a8b-cf69-4acb-bba8-c35486785cfe",Pengguna Google,5,Good,2020-04-19 12:25:48+00,positive,2025-12-04 02:40:44.842332+00,Sunday,7,Excellent,green
"00223fb1-f0ff-488d-bdb3-12c0176ff08e",Pengguna Google,3,Belum ada informasi jadwal keberangkatan,2019-09-01 15:22:56+00,neutral,2025-12-04 02:40:44.842332+00,Sunday,7,Average,yellow
14a58729-155d-495b-bcac-e9ba5cc3136c,Siti Hajar,5,keren,2022-07-10 14:13:10+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Excellent,green
58d0f8c5-a0aa-4888-afa7-fb9631fe3388,Wahyudi Nugraha,5,aplikasi sangat baik,2022-07-25 13:54:24+00,positive,2025-11-12 08:54:31.460817+00,Monday,1,Excellent,green
fbf52ddb-7f1f-49c7-bbae-5c18d4ff484f,Pengguna Google,3,gak bisa download,2019-04-01 05:16:49+00,neutral,2025-12-04 02:40:44.842332+00,Monday   ,1,Average,yellow
6d9795c4-3425-4158-b1ab-d02edb1cc3da,Pengguna Google,5,terbaik,2019-04-01 02:28:20+00,positive,2025-12-04 02:40:44.842332+00,Monday   ,1,Excellent,green
"0d716dbd-dc44-45c0-a0b4-c04867d5d054",Pengguna Google,1,ribet banget buat beli tiket.,2019-03-30 11:26:14+00,negative,2025-12-04 02:40:44.842332+00,Saturday ,6,Terrible,red
daa4a5ea-2737-4709-a046-5eefab12beda,Pengguna Google,5,bagus dan lancar,2019-03-30 09:41:00+00,positive,2025-12-04 02:40:44.842332+00,Saturday ,6,Excellent,green
5df5e2b0-7d5e-4d75-9129-ffdfcf3fe7a2,Pengguna Google,3,"kyanya ini masih tahap pengembangan deh ,buktinya gue ga bisa enter username ..gpp gue tunggu updatenya deh👍",2019-03-26 15:46:24+00,neutral,2025-12-04 02:40:44.842332+00,Tuesday  ,2,Average,yellow
96ec9450-f64c-4f7b-b8c5-93c9a78a26fe,Pengguna Google,4,ini kenapa malah bikin updatenya buat aplikasi baru 😑. pantesan aja server off yang aplikasi download versi awal,2019-03-25 15:05:09+00,positive,2025-12-04 02:40:44.842332+00,Monday   ,1,Good,green
bc1ae046-8503-4510-a04d-610fc9d39f3b,Pengguna Google,5,bagus sekali perjalanan lebih cepat,2019-03-25 12:04:27+00,positive,2025-12-04 02:40:44.842332+00,Monday   ,1,Excellent,green
"07a902e9-736e-4cc4-8598-a80b764409dd",Pengguna Google,5,"Update lagi dengan alarm kedatangan, alarm keberangkatan dan alarm ketika mau sampai stasiun tujuan",2019-08-24 21:58:39+00,positive,2025-12-04 02:40:44.842332+00,Saturday ,6,Excellent,green
61e64ace-23a3-4e9c-857a-0c01c434f70a,Pengguna Google,5,Sangat membantu,2019-08-22 01:30:44+00,positive,2025-12-04 02:40:44.842332+00,Thursday ,4,Excellent,green
e1d099b8-a527-4869-bcf0-ff8712a84e41,Velia Permana,1,lemot banget dana di saldo ilang,2025-07-16 08:05:24+00,negative,2025-11-12 08:54:31.460817+00,Wednesday,3,Terrible,red
51b8bf86-1a4a-475e-ac0a-045fff13ab9e,dian sinta,1,Uninstall apknya krna skrg lebih ribet metode pembayaran ewallet sprti ovo dan gopay tidak ada,2023-07-09 14:42:13+00,negative,2025-11-12 08:54:31.460817+00,Sunday,7,Terrible,red
3188af38-c2e3-407f-8c69-33fc71ce0ba9,Ridwan Gold,5,"oke ini, untuk moda transportasinya modern,👍",2023-05-02 06:05:11+00,positive,2025-11-12 08:54:31.460817+00,Tuesday,2,Excellent,green
471f04f0-d3ba-4b71-ad5f-680de9d8780b,Ozay Mahroji,1,mrt kerennn,2023-05-02 02:19:27+00,negative,2025-11-12 08:54:31.460817+00,Tuesday,2,Terrible,red
a1fa219e-9551-4950-aeb6-bf6c5bd6b78c,Evi Yustiani,4,Baru download belum tau lebih banyak. semoga aplikasi ini membantu. mksh,2023-04-30 11:14:10+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Good,green
8eedfbaf-2a6c-4460-acf3-ffdc837f5cd2,Maharuddin Asrin Hasihuan,4,Aplikasi yang Bagus untuk mempermudah costumer,2023-04-30 01:25:02+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Good,green
b4345f9f-bcfa-415e-8822-80829fc7f5f3,Saskia Putri Irfani,5,ok,2023-04-29 07:02:27+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
45dcfa27-62a7-4ea2-8f76-7a657478e44d,Handika Juliarto Soekardji,1,"aplikasi kocak, tidak bisa login dengan google.",2023-04-29 05:49:52+00,negative,2025-11-12 08:54:31.460817+00,Saturday,6,Terrible,red
170ab53c-d6fa-4a2d-9451-3acb655996df,Aryanto,5,Kode otp ga muncul². Udah di ulang² ttp ga bisa.,2023-04-29 00:55:42+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
ca95c248-6ac0-42a5-a4ba-340f34a33420,Muhammad Hudan Afriansyah,1,"Tadi saya daftar memakai email dan nomor telepon, ketika sudah dapat kode otp lalu saya masukkan koq gak bisa. Terus saya minta kode otp lagi tiba-tiba aplikasinya ngelag terus dapat kiriman wa otpnya banyak, pas mau daftar lagi register failed, saya gak tahu mau daftar kaya gimana lagi. Akhirnya saya nyerah aja. Saya pikir aplikasi ini tidak ada maintenance nya.",2023-04-20 16:14:38+00,negative,2025-11-12 08:54:31.460817+00,Thursday,4,Terrible,red
dca4a0cd-b064-4c84-8133-3826dd2133d7,Pearcy Amq,5,great,2023-04-19 00:13:36+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
6aae2be7-1e5a-4f23-a0f5-1ce0065fb221,Renseo Gabut,5,"semoga lancar , masih bakal berubah rating kalau ketemu bug",2023-04-11 07:44:36+00,positive,2025-11-12 08:54:31.460817+00,Tuesday,2,Excellent,green
e1943aef-18a5-4072-aacd-5d79d7e7a0d7,Heru Muhammad,1,Sering2 aja ngk bsa diakses. Mau cri kemudahan malah makin sulit,2023-04-10 10:34:55+00,negative,2025-11-12 08:54:31.460817+00,Monday,1,Terrible,red
5eb1029d-a772-45cb-b020-d9e3106cd16b,Budi Tjahyono,4,sementara dulu,2023-04-07 07:12:40+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Good,green
18124f12-4320-4675-92ee-d2d638fe654e,Istriku Wedding,5,Mafia Boss Nyonya,2023-04-05 08:34:37+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
68d34875-7a84-4449-b416-ec90f2d8b6e7,Sarah Dedy,5,is oke,2022-10-15 10:23:38+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
"02ea7519-9818-4fa1-83fa-52aa9f59de77",Andrew M,1,Ngga jelas,2022-09-16 13:52:58+00,negative,2025-11-12 08:54:31.460817+00,Friday,5,Terrible,red
c8884ab9-40af-4fcc-a1ed-9d97c773234b,Kaze Kage,5,Bagus,2022-07-29 14:48:15+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
c59c3b47-dc44-4530-8eb8-0c7df485a36f,"Eus Bu,u",5,"Eusbu,u ⭐⭐⭐⭐⭐😎😎😎",2022-01-20 06:49:27+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
2f82eba1-5312-4769-aa5f-31d2a8854867,Cecep Abdul Rokhman,5,bagus,2022-01-17 13:29:05+00,positive,2025-11-12 08:54:31.460817+00,Monday,1,Excellent,green
872e25fa-ed2e-44a7-9bf5-5a09a7b55e13,Iis masruroh,5,terimakasih,2021-12-12 06:14:38+00,positive,2025-12-04 02:40:44.842332+00,Sunday,7,Excellent,green
7dc0cc05-0080-4a6c-8d44-4c111fd63bb0,Zhaky Basyaiban,3,Hmmmm lumayan,2025-06-05 09:40:27+00,neutral,2025-11-12 08:54:31.460817+00,Thursday,4,Average,yellow
a5fd08c4-898c-4ed8-bfeb-d467dc979c77,Hendri Mardoyo,5,Good Job,2025-05-29 06:25:45+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
b3485288-ff10-49ec-b850-81aaa71dea97,Julia Effendi,5,manfaat MRT,2023-06-20 05:42:06+00,positive,2025-11-12 08:54:31.460817+00,Tuesday,2,Excellent,green
22d7032a-6c70-4190-814c-a43a5a082171,budi ikhwan permata,1,"Sistem Teknologinya Sgt Jelek & Tidak Flexible. Account saya di Aplikasi MRT-J , gagal dihubungkan dengan Metode Pembayaran E~Wallet apapun hanya karena Nomor Handphone E-Wallet berbeda dg nomor Account yg trdaftar du MRT-J. Pun jika mau dihapus akun MRT-J tdk bisa. ~ Apliasi belum matang tapi sdh dipasarkan atau go public. Sangat meresahkan..",2023-05-21 00:51:56+00,negative,2025-11-12 08:54:31.460817+00,Sunday,7,Terrible,red
5ac03a5a-8638-49ee-b204-470e82288884,Charles Khu,5,Bermanfaat,2023-05-18 02:36:31+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
e7766460-3431-4935-9c9c-7de25f774742,Langgeng Pauzi,5,ok,2023-05-17 15:18:43+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
d4228afb-1e9f-4021-952a-5f028709f746,Des Miati,5,Transportasi umum modern cepat mudah dan murah,2023-05-17 14:38:54+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
fda54327-e73e-4a3b-b09a-bb0582a794d7,Iyus Mulya Fadilah (Iyus),5,Good,2023-05-15 17:54:54+00,positive,2025-11-12 08:54:31.460817+00,Monday,1,Excellent,green
2f3050db-1ae0-4f28-9313-864914ab3b2e,ni wayan putu susilawati,5,keren,2023-05-15 14:36:49+00,positive,2025-11-12 08:54:31.460817+00,Monday,1,Excellent,green
300a6b86-906e-447e-9694-feb8c7ce8c95,Dody Muhamad,5,"aplikasi mudah & simple, trims pak Anies 66",2023-05-15 14:25:44+00,positive,2025-11-12 08:54:31.460817+00,Monday,1,Excellent,green
8589cf75-87d9-4a1f-8b3c-64bcf8d34a4c,Deni Kurniawan,5,ok,2023-05-07 09:38:55+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Excellent,green
3f197929-81b8-48aa-abb3-1d22d8c74e03,Tani Romdani,4,barakallohu sangat membantu 🙏,2023-05-06 14:19:37+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Good,green
18f997f1-5212-4486-99d1-1c61159c4867,Nurnalita,5,LRT is the best. lancar n sukses utk lrt,2023-05-06 02:42:43+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
dc9de6ae-f4c2-45ba-82e9-5172be6c0100,Marpaung Pandapotan,4,bagus,2023-05-05 13:19:19+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Good,green
d9117297-0c5d-4f84-9255-337961fdcea5,Samuji Muji,5,Top bgt,2023-05-05 07:38:33+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
94929b21-1bf3-49f5-a87e-4847c39e4c15,Ai Yati,5,mantab,2023-05-03 13:50:16+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
cb8f5c63-0954-4e0d-a662-12219254996b,hendrik firyanto,4,lebih mudah,2023-05-03 13:17:23+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Good,green
689be20e-562c-4df4-bf08-7032d3dc6f78,Kenny Salman,5,ok,2023-05-03 10:37:11+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
7e19cfc7-c050-4106-a964-752202be8d47,Denny Mutakin,5,mantap,2023-05-03 06:39:43+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
f20c4557-7361-4881-92a3-e80494afe866,Simon petrus Hutauruk,5,mantap,2022-09-05 06:46:22+00,positive,2025-11-12 08:54:31.460817+00,Monday,1,Excellent,green
7f75fead-e973-44ec-bd40-a5c298b82efa,Gifton Kambey,5,membantu sekali,2022-01-08 07:01:43+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
4e18da09-7271-46ad-a4b9-aa90617a43ec,Abimanyu Mahendra,1,"Tidak ramah pengguna, terlalu sedikit opsi pembayaran tiketnya, aplikasi sering crash, lambat, tidak responsif",2025-05-01 01:53:02+00,negative,2025-11-12 08:54:31.460817+00,Thursday,4,Terrible,red
45fb576b-41ce-4e5f-acc0-f4e7c3460028,Putridephe Putri,1,Ribet ..beli tiket pilih st berangkat dan tujuan. Salah pilih.tiket hangus.,2023-06-19 11:10:30+00,negative,2025-11-12 08:54:31.460817+00,Monday,1,Terrible,red
84ff0fd1-bfab-4769-81f9-70c854b29448,N Dewi Mariana,5,naik MRT supaya tidak macet,2023-06-19 09:58:15+00,positive,2025-11-12 08:54:31.460817+00,Monday,1,Excellent,green
539aa05e-15d0-41fb-9d50-5c50124d125b,emil salim,5,bagus dan memudahkan,2023-06-19 03:06:20+00,positive,2025-11-12 08:54:31.460817+00,Monday,1,Excellent,green
"09e5a575-1df5-4d73-be05-14b0bd00436e",Sigit Pramana,5,MRT Jakarta,2023-06-18 03:54:18+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Excellent,green
"09cc6054-73c6-4fa8-a6db-39aa7fb5e934",G. Suwahyo,5,mantap sekali,2023-06-18 03:35:03+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Excellent,green
"097cff2f-5e9d-4a6a-9636-a48d7142106c",dewi atni,5,bagus kalo lupa bawa kartu e-money nya,2023-06-16 07:30:57+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
e30b6411-e618-4354-b1b6-0ede64a326c1,father hood,4,good,2023-06-14 19:07:57+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Good,green
21807cab-a72d-4b98-9755-65135a0b0932,Aisyah Icha,4,bagus,2023-06-13 11:09:03+00,positive,2025-11-12 08:54:31.460817+00,Tuesday,2,Good,green
72ca2ab7-06a5-4314-a03e-c72a968eb6c3,Komar Koswara,5,ok,2023-06-13 09:29:21+00,positive,2025-11-12 08:54:31.460817+00,Tuesday,2,Excellent,green
ac12e5d0-a02e-4246-a793-69d2f493df57,Dodi Brandal,5,jos,2023-06-10 06:10:11+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
c005aba9-68d5-4bf6-92f6-3843ec9df7cc,Arvin Kynan Pratama,1,"Tidak dapat terima OTP untuk registrasi, login via Google juga tidak bisa, Aplikasinya juga suka freeze minimal dikasih loading gitu sama FE. Bug critical kok bisa naik production ya.. QA nya kemana, Product Managernya bagaimana",2023-06-09 04:49:38+00,negative,2025-11-12 08:54:31.460817+00,Friday,5,Terrible,red
b8719303-edeb-418f-a6dc-ed244acdd621,Sumarlin Sumarlin,5,mantap,2023-06-01 05:45:28+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
c67a4a0c-25ff-4e6a-9a10-c7f08d77f60e,Zikkri Miftahudin,5,good,2023-05-27 04:38:35+00,positive,2025-11-12 08:54:31.460817+00,Saturday,6,Excellent,green
71273b96-3c9f-46a3-abc1-8ce11e6d9610,Muhammad Hasan,1,Kocak,2023-05-27 03:43:15+00,negative,2025-11-12 08:54:31.460817+00,Saturday,6,Terrible,red
d044156c-1b64-4544-b1ec-076e21f9b048,Fikri Ferdiansyah,4,membantu banget apknya,2023-05-25 11:42:56+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Good,green
1f0cba24-0491-4998-9749-f77f0e751277,Saleh Fajar Pratama,5,Good,2023-05-25 09:47:37+00,positive,2025-11-12 08:54:31.460817+00,Thursday,4,Excellent,green
f8459386-0525-4283-96f4-89aecdfe9a5c,Irhas Abdul Hadi,5,good,2023-05-24 13:13:47+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
5e6eb3f0-ed49-4722-b299-042f044121ad,Triyoewono Siswardiyanto,5,good,2023-05-24 08:37:55+00,positive,2025-11-12 08:54:31.460817+00,Wednesday,3,Excellent,green
ae74814e-6537-458c-b9e7-2301ee53aac6,Ayat Rohaedy,5,Mantap,2023-04-23 02:05:25+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Excellent,green
83aeb9f3-0a7c-4212-88c8-d7e73e94f59e,Anggit Budiarto,5,aplikasi sangat bagus,2023-03-31 05:34:55+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
eb555e30-50c4-42f1-abf5-b8e971e97a13,Ocky Buniadi Saputra,5,"semua fasilitas oke , hanya sistem e tiket mohon di perbaiki kalau salah di stasiun awal bisa di ganti, oh ya semoga ada promo langganan yg harga nya bisa lebih murah ( bukan voucher belanja seperti sekarang kurang berdampak )",2025-05-26 03:15:17+00,positive,2025-11-12 08:54:31.460817+00,Monday,1,Excellent,green
212809b1-f325-45be-9162-1e67fb296211,Nova Rini,1,"Mrt bukannya lebih baik kok malah down grade sih... Harusnya makin lama customer makin dipermudah dengan accsess untuk menggunakan MRT biar makin banyak yg akan menggunakan transportasi umum, ini kok yg tadi nya kita bisa beli tiket dgn ovo, dana, gopay yg memang sebagian besar masyarakat menggunakannya mulai 1 juli kok malah dihilangkan... Coba belajar dari Commuter malah skrg bisa menggunakan itu ... Jujur kecewa sih.....",2023-07-02 09:00:53+00,negative,2025-11-12 08:54:31.460817+00,Sunday,7,Terrible,red
"09c1145c-90db-4a5a-88aa-cf141f81838d",Faisal Topan,4,mau coba dulu,2023-07-02 07:41:42+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Good,green
489a91e5-2f71-4f85-a0de-f4b67145dadc,yoga arizanno,4,kalau bisa gabung 1 aplikasi ke MRL acces donk kebanyakan aplikasi dalam 1 hp,2023-07-02 04:43:55+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Good,green
b11cf0a9-7970-4853-b0fb-9fe539245551,Yayan Yanuar,4,good,2023-07-02 04:03:01+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Good,green
3021fc3c-4812-450e-852a-90010e56bab6,Rinanto Nanto,5,oke boss,2023-06-25 16:21:49+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Excellent,green
ef0a5f61-32c9-4bf0-9a24-eb145b5fa357,Muhammad Ikhsan,1,"Nunggu otp nya lama banget, akhirnya uninstall aja",2023-06-25 15:07:06+00,negative,2025-11-12 08:54:31.460817+00,Sunday,7,Terrible,red
499b5262-b1f2-4309-a5ec-f4ea71244013,Kin Nan,5,ok,2023-06-25 04:58:36+00,positive,2025-11-12 08:54:31.460817+00,Sunday,7,Excellent,green
896982f9-3730-4251-a7c1-61de2f52c3cf,Juan Tambi,5,ok,2023-04-28 10:00:41+00,positive,2025-11-12 08:54:31.460817+00,Friday,5,Excellent,green
